,work_id,version,task,first_acc,first_C_NED,first_G_NED,second_acc,second_C_NED,second_G_NED,character_acc,character_C_NED,character_G_NED,grapheme_acc,grapheme_C_NED,grapheme_G_NED,fps
0,rec_grapheme_10000_horizontal_C+FM,151.0,test,0.9467212920753834,0.9719603830882436,0.9877390712895,0.9262294892166087,0.9656087373688036,0.984330005091685,0.8627049003544078,0.9388864506408254,0.9672009179242592,0.9364753906459962,0.9687845602285234,0.9860345381905924,469.96840548722855
0,rec_grapheme_10000_horizontal_C+FM,156.0,train,0.9968749688476573,0.9994791666829428,0.9998263888943142,0.9999999687500012,1.0,1.0,0.9968749688476573,0.9993750000195312,0.9997916666731772,0.9984374687988292,0.9997395833414712,0.9999131944471572,1893.559767525276
0,rec_grapheme_10000_horizontal_C+FM,156.0,eval,0.9241803089307314,0.963279014543788,0.9815416562026876,0.9241803089307314,0.9647589780835883,0.9808016744327872,0.8504098186391431,0.9314280849336556,0.9619093706304892,0.9241803089307314,0.9640189963136884,0.9811716653177374,462.3971271278345
0,rec_grapheme_10000_horizontal_C+FM,156.0,test,0.944672111789506,0.9739184886947486,0.9848246815495854,0.9180327680730992,0.9600157762552064,0.980782429485658,0.8545081792108981,0.9356443546885264,0.966188525283022,0.9313524399313023,0.9669671324749776,0.9828035555176216,444.2199146490229
0,rec_grapheme_10000_horizontal_C+FM,161.0,train,0.9999999687500012,1.0,1.0,0.9999999687500012,1.0,1.0,0.9968749688476573,0.9993750000195312,0.9997916666731772,0.9999999687500012,1.0,1.0,2279.8824401915663
0,rec_grapheme_10000_horizontal_C+FM,196.0,test,0.9323770300742412,0.9700567596560058,0.9861428249001438,0.9364753906459962,0.9715001306907012,0.9856524853317374,0.8586065397826529,0.937841531328384,0.9698542811277584,0.9344262103601186,0.9707784451733534,0.9858976551159406,399.12336252571777
0,rec_grapheme_10000_horizontal_C+FM,161.0,eval,0.9385245709318736,0.9678701541842896,0.9811995840438544,0.9323770300742412,0.966734973359256,0.9826963530304438,0.8709016214979176,0.9365168826435846,0.9646974484638936,0.9354508005030574,0.9673025637717728,0.981947968537149,452.3206714652607
0,rec_grapheme_10000_horizontal_C+FM,26.0,train,0.8999999718750009,0.9592857155580355,0.9771329372225322,0.912499971484376,0.9566145846891276,0.977864584025065,0.6062499810546882,0.8208854222639972,0.9022891895613994,0.9062499716796883,0.9579501501235816,0.9774987606237986,2331.8418234637643
0,rec_grapheme_10000_horizontal_C+FM,201.0,train,0.9999999687500012,1.0,1.0,0.9999999687500012,1.0,1.0,0.9968749688476573,0.9993750000195312,0.9997916666731772,0.9999999687500012,1.0,1.0,1809.595315757212
0,rec_grapheme_10000_horizontal_C+FM,26.0,eval,0.8627049003544078,0.9347531238975256,0.966626551121908,0.8504098186391431,0.9277924162597831,0.9639371375244904,0.5348360546140153,0.7878366554014736,0.8862501649642984,0.8565573594967755,0.9312727700786544,0.9652818443231992,433.1936108057137
0,rec_grapheme_10000_horizontal_C+FM,1.0,train,0.0093749997070312,0.2512921814047304,0.3725912935340874,0.0,0.0710565766485291,0.2236582583876631,0.0,0.0016319756434451,0.1503950652525657,0.0046874998535156,0.1611743790266298,0.2981247759608753,1960.246887211952
0,rec_grapheme_10000_horizontal_C+FM,201.0,eval,0.940573751217751,0.968787406312254,0.9824873691679556,0.9262294892166087,0.9652704599882778,0.979481362637482,0.8565573594967755,0.934001757792704,0.9629548320541176,0.93340162021718,0.9670289331502658,0.9809843659027186,359.8540440321666
0,rec_grapheme_10000_horizontal_C+FM,26.0,test,0.8790983426414275,0.9441769137122216,0.9753415305599412,0.8422130974956333,0.9333178845306316,0.9655653684738644,0.506147530611731,0.7587569981779563,0.8742215308973165,0.8606557200685304,0.9387473991214266,0.9704534495169028,308.8873878504852
