,work_id,version,task,first_acc,first_C_NED,first_G_NED,second_acc,second_C_NED,second_G_NED,third_acc,third_C_NED,third_G_NED,character_acc,character_C_NED,character_G_NED,composed_acc,composed_C_NED,composed_G_NED,grapheme_acc,grapheme_C_NED,grapheme_G_NED,fps
0,rec_grapheme_10000_horizontal_C+FML,186.0,eval,0.9426229315036284,0.969475345408227,0.981915712921538,0.9241803089307314,0.965051718124428,0.9806363305208315,0.9569671935047708,0.9767694514258146,0.9834607298037472,0.8586065397826529,0.9342627843291194,0.960690162571511,0.8709016214979176,0.9362005607661218,0.965094815963774,0.9412568113130436,0.9704321716528232,0.9820042577487056,443.972253851159
0,rec_grapheme_10000_horizontal_C+FML,21.0,test,0.6659835929101723,0.8561288410954602,0.9332544575217828,0.3627049106003092,0.7401899610877025,0.8971192232028435,0.8586065397826529,0.94313036806622,0.9703064018574996,0.3688524514579416,0.6707682867361427,0.8147177807071665,0.2663934371640689,0.6122804529099439,0.8303145906052715,0.6290983477643781,0.8464830567497943,0.9335600275273752,489.46181307601535
0,rec_grapheme_10000_horizontal_C+FML,186.0,test,0.940573751217751,0.9702185798452476,0.9856936857819296,0.9118852272154668,0.9618120616724696,0.9817856062367204,0.959016373790648,0.9854109747980448,0.9923668034351064,0.8442622777815108,0.9349702394278152,0.9649110402714692,0.8504098186391431,0.9303864182883343,0.9668238795938814,0.9371584507412886,0.9724805387719208,0.9866153651512524,447.3682329926264
0,rec_grapheme_10000_horizontal_C+FML,26.0,train,0.8124999746093758,0.9193229191878254,0.958559029072808,0.6999999781250007,0.8884632069487283,0.9495066754595904,0.937499970703126,0.97189732230678,0.9852852187138053,0.646874979785157,0.8411718799633787,0.9159685046101111,0.5749999820312506,0.8033110180512925,0.9113194472157118,0.8166666411458342,0.9265611494811112,0.9644503077487344,1969.1148598184204
0,rec_grapheme_10000_horizontal_C+FML,191.0,train,0.9999999687500012,1.0,1.0,0.9999999687500012,1.0,1.0,0.9937499689453136,0.9989843750317384,0.9989843750317384,0.9968749688476573,0.999609375012207,0.999609375012207,0.9968749688476573,0.9993750000195312,0.9993750000195312,0.9979166354817718,0.9996614583439128,0.9996614583439128,1891.0751576880727
0,rec_grapheme_10000_horizontal_C+FML,26.0,eval,0.7807376889193097,0.893639411495159,0.9475024947872788,0.637295068907888,0.8579186211784825,0.934673433553075,0.8790983426414275,0.947680036200936,0.9718430160163144,0.5860655617609516,0.8137311383472997,0.9055401073220704,0.5163934320411182,0.7549318616443184,0.8924554406633187,0.7657103668228751,0.8997460229581925,0.9513396481188892,462.9867079240271
0,rec_grapheme_10000_horizontal_C+FML,191.0,eval,0.940573751217751,0.969304580384404,0.9828020647118582,0.9200819483589764,0.9644052505342404,0.9806295541309972,0.9528688329330156,0.9765612807301064,0.9838819501958443,0.8381147369238784,0.9280079054565123,0.9613851491129116,0.8627049003544078,0.932990178318247,0.9646895878516858,0.9378415108365812,0.9700903705495836,0.9824378563462334,410.5927603665934
0,rec_grapheme_10000_horizontal_C+FML,26.0,test,0.768442607204045,0.8973189911751573,0.9514162664999486,0.6127049054773586,0.8411543748397328,0.9326313007126252,0.8934426046425696,0.9574917065697444,0.9779054454176284,0.5614753983304221,0.7904452944320669,0.8933390818977051,0.4938524488964662,0.7386075385336084,0.8869958389016595,0.7581967057746577,0.8986550241948782,0.9539843375434006,520.4275336091292
0,rec_grapheme_10000_horizontal_C+FML,191.0,test,0.9385245709318736,0.9703438075293846,0.9862515181930852,0.9282786695024864,0.9683978994245812,0.9846715351393313,0.9569671935047708,0.9848986797265752,0.9919228143731664,0.8627049003544078,0.9391369060090994,0.9678292247896908,0.8606557200685304,0.9373113465877522,0.9701464790574112,0.9412568113130436,0.9745467955601804,0.9876152892351944,421.3227289046021
0,rec_grapheme_10000_horizontal_C+FML,31.0,train,0.9187499712890634,0.9610119059802826,0.9793452387406992,0.8468749735351572,0.9339867444871568,0.969507576710464,0.949999970312501,0.9778571435491072,0.9870932543715898,0.7281249772460945,0.8845647357502092,0.9309536231894452,0.7843749754882821,0.8916703902900622,0.9493043170604306,0.9052083050455738,0.9576185980055154,0.9786486899409178,2194.323788925956
0,rec_grapheme_10000_horizontal_C+FML,196.0,train,0.9968749688476573,0.999609375012207,0.999609375012207,0.9999999687500012,1.0,1.0,0.9968749688476573,0.9994791666829428,0.9994791666829428,0.9968749688476573,0.9993750000195312,0.9993750000195312,0.9968749688476573,0.997321428655134,0.9991071428850448,0.9979166354817718,0.9996961805650498,0.9996961805650498,1970.0657662590568
0,rec_grapheme_10000_horizontal_C+FML,31.0,eval,0.8586065397826529,0.9265198102489112,0.9666699200168472,0.8237704749227363,0.9194802254334978,0.9588814085969528,0.9118852272154668,0.9599889417514628,0.9737921767882382,0.6536885111949076,0.8433873308179151,0.9175134460480048,0.7274590014864959,0.8400061833462172,0.924995393591798,0.8647540806402852,0.935329659144624,0.9664478351340128,530.4217976682355
0,rec_grapheme_10000_horizontal_C+FML,196.0,eval,0.9467212920753834,0.9691826053673874,0.9811871154865596,0.9303278497883638,0.966373114142107,0.9814101942399028,0.9569671935047708,0.9773012625000068,0.9857359704544952,0.8586065397826529,0.9378293338266824,0.9643456183036992,0.8811475229273049,0.9411015169498452,0.9656995409925824,0.944672111789506,0.9709523273365004,0.9827777600603192,470.7866832024958
0,rec_grapheme_10000_horizontal_C+FML,31.0,test,0.87704916235555,0.9455845054085924,0.9750861961909868,0.7909835903486969,0.9084707603975872,0.9592936841544684,0.9118852272154668,0.9676863784919848,0.9847986602126216,0.6700819534819272,0.8441988712644649,0.9193013287418736,0.6905737563407017,0.8479931074604586,0.9303243465574528,0.8599726599732378,0.940580548099388,0.973059513519359,446.82544687828647
0,rec_grapheme_10000_horizontal_C+FML,196.0,test,0.9467212920753834,0.9734663679650074,0.9881218017873384,0.922131128644854,0.9640629073198144,0.9828394703837432,0.9549180132188932,0.9843782529873047,0.9907193275386036,0.8565573594967755,0.9351751574564028,0.9658862982964144,0.8709016214979176,0.9400419606353618,0.971593644870414,0.9412568113130436,0.9739691760907088,0.987226866569895,517.5202582034094
0,rec_grapheme_10000_horizontal_C+FML,36.0,train,0.9406249706054698,0.9721056556336032,0.9849181552332124,0.912499971484376,0.9645535725362724,0.9840525798634362,0.9687499697265636,0.9822395838883464,0.9922743057969836,0.8374999738281259,0.92135044888637,0.9602219754494123,0.8593749731445322,0.9369531269702148,0.971707590169852,0.9406249706054698,0.972966270686074,0.9870816802978776,2095.362822070305
0,rec_grapheme_10000_horizontal_C+FML,201.0,train,0.9999999687500012,1.0,1.0,0.9999999687500012,1.0,1.0,0.9999999687500012,1.0,1.0,0.9999999687500012,1.0,1.0,0.9999999687500012,1.0,1.0,0.9999999687500012,1.0,1.0,2215.752214551574
0,rec_grapheme_10000_horizontal_C+FML,36.0,eval,0.8790983426414275,0.9414275968286696,0.973839611517078,0.8668032609261628,0.9399451937885288,0.9682645400726432,0.9159835877872216,0.9644776223776704,0.9800015183211588,0.7438524437735156,0.8763807597541022,0.9394526857753754,0.7725409677757998,0.878173792504245,0.94310543095163,0.8872950637849373,0.9486168043316228,0.9740352233036266,434.0703784686892
0,rec_grapheme_10000_horizontal_C+FML,201.0,eval,0.9467212920753834,0.9703608840317668,0.9840527152196674,0.9282786695024864,0.9667398523599366,0.9834000133508324,0.9569671935047708,0.9780444969370272,0.9878133405220832,0.8545081792108981,0.9325161020854428,0.9634603507357526,0.8647540806402852,0.9361241230887912,0.9664799100458948,0.9439890516942137,0.9717150777762436,0.9850886896975276,399.3611446532808
0,rec_grapheme_10000_horizontal_C+FML,36.0,test,0.8913934243566922,0.9515295677379773,0.979777355345442,0.8299180157803686,0.9267426179466612,0.966158438112158,0.9282786695024864,0.971838408071227,0.9862509760818984,0.7192622803429861,0.8747072625206357,0.9369372898689016,0.7438524437735156,0.87355744469356,0.9432420429706884,0.8831967032131823,0.9500368645852884,0.9773955898464992,279.15684768904634
0,rec_grapheme_10000_horizontal_C+FML,201.0,test,0.9385245709318736,0.9697745907833076,0.9841188527844498,0.9303278497883638,0.9678937360209128,0.9845717866809712,0.9610655540765256,0.9865095631179734,0.9907824834918586,0.8504098186391431,0.9332967421943484,0.9653094919937232,0.8627049003544078,0.9358362620486324,0.9681927103404,0.9433059915989208,0.974725963307398,0.9864910409857598,375.01051678944526
0,rec_grapheme_10000_horizontal_C+FML,41.0,train,0.9437499705078136,0.968645834313151,0.9842361116037326,0.9218749711914072,0.9687673620871312,0.9841493060508896,0.9687499697265636,0.98572916711263,0.9926388891189236,0.8937499720703135,0.9472395849820964,0.9737152785991752,0.8531249733398446,0.9200223239278738,0.9640480335309064,0.9447916371419282,0.9743807878376374,0.9870081022578486,1984.4652566621469
0,rec_grapheme_10000_horizontal_C+FML,206.0,train,0.9999999687500012,1.0,1.0,0.9999999687500012,1.0,1.0,0.9999999687500012,1.0,1.0,0.9999999687500012,1.0,1.0,0.9999999687500012,1.0,1.0,0.9999999687500012,1.0,1.0,1947.238602948281
0,rec_grapheme_10000_horizontal_C+FML,41.0,eval,0.8831967032131823,0.944711164286754,0.9722604416301042,0.8729508017837951,0.9437719566557268,0.9701012127733184,0.9282786695024864,0.9679970082019868,0.979035476186388,0.7827868692051871,0.8933670006238221,0.9438554417784848,0.7971311312063293,0.8824055124279381,0.9432938145890222,0.8948087248331545,0.952160043048156,0.973799043529937,448.56836958071307
0,rec_grapheme_10000_horizontal_C+FML,206.0,eval,0.9508196526471384,0.9703324231944632,0.9831094417547396,0.913934407501344,0.9608655355404212,0.979842679743444,0.959016373790648,0.9788153790445716,0.9859018564776378,0.8483606383532657,0.9334919022215752,0.9638853659061568,0.8668032609261628,0.936764085344738,0.9649733830579442,0.9412568113130436,0.9700044459264854,0.9829513259919406,326.52771430817967
0,rec_grapheme_10000_horizontal_C+FML,41.0,test,0.9098360469295892,0.9614420707875194,0.9803416930908384,0.8545081792108981,0.9339147489472324,0.9674334836233706,0.940573751217751,0.9794716046361204,0.9869511126795733,0.7725409677757998,0.8973726601826445,0.9482183526093688,0.7725409677757998,0.8899004706402128,0.9475984484673317,0.9016393257860794,0.9582761414569574,0.978242096464594,322.2011457207699
0,rec_grapheme_10000_horizontal_C+FML,206.0,test,0.9426229315036284,0.970582878562737,0.9856481484422436,0.922131128644854,0.965523354856892,0.9826963530304438,0.9508196526471384,0.9831967216558049,0.9890710384753204,0.87704916235555,0.9424180339668436,0.970351397085999,0.8627049003544078,0.9350897749444912,0.9687369899718872,0.9385245709318736,0.9731009850251446,0.9858051799826693,423.022452856183
0,rec_grapheme_10000_horizontal_C+FML,46.0,train,0.9593749700195324,0.9771354173811848,0.9875868059434678,0.949999970312501,0.976927084054362,0.9864409726459418,0.9781249694335948,0.9881250003710936,0.9930555557725694,0.9062499716796883,0.9566666680208332,0.9777604173616536,0.9062499716796883,0.9492559539667038,0.9755175272201038,0.962499969921876,0.9807291672688804,0.9890277781206596,1770.2557911241126
0,rec_grapheme_10000_horizontal_C+FML,211.0,train,0.9999999687500012,1.0,1.0,0.9999999687500012,1.0,1.0,0.9968749688476573,0.9994791666829428,0.9994791666829428,0.9999999687500012,1.0,1.0,0.9999999687500012,1.0,1.0,0.9989583021158864,0.9998263888943142,0.9998263888943142,2249.446109351009
0,rec_grapheme_10000_horizontal_C+FML,46.0,eval,0.899590145500202,0.9495072219558436,0.9766922005817044,0.8749999820696726,0.9439232056768274,0.9700838652153428,0.9282786695024864,0.9627049187970304,0.9804015963769732,0.7827868692051871,0.8945599162902437,0.943960340293119,0.7950819509204519,0.8877992476804083,0.9488713255337974,0.9009562656907868,0.952045115476567,0.97572588739134,326.2964012909012
0,rec_grapheme_10000_horizontal_C+FML,211.0,eval,0.9467212920753834,0.9709471772802264,0.9845964527399678,0.9282786695024864,0.9662275572884672,0.981630020326126,0.9569671935047708,0.9787324360330004,0.9868012189364396,0.8524589989250205,0.9341359303114224,0.9616719259306972,0.8749999820696726,0.94349954578439,0.9685374930551668,0.9439890516942137,0.9719690568672312,0.9843425640008444,443.71275817630135
0,rec_grapheme_10000_horizontal_C+FML,46.0,test,0.899590145500202,0.9561938923886888,0.9803758460956028,0.8647540806402852,0.939518281228971,0.971669269380964,0.9364753906459962,0.9752854220521138,0.9872731267244969,0.7807376889193097,0.9007977186604682,0.9506464686147776,0.7643442466322901,0.8858826135796888,0.9504838352587556,0.9002732055954944,0.9569991985565912,0.9797727474003546,370.3784748171047
0,rec_grapheme_10000_horizontal_C+FML,211.0,test,0.9426229315036284,0.9712147091508826,0.9860029602139648,0.9282786695024864,0.967975865865704,0.98471083820037,0.967213094934158,0.9882399820260476,0.9912909837850208,0.8668032609261628,0.937841531328384,0.9664731336560606,0.8831967032131823,0.9466261720539132,0.9720064625391164,0.9460382319800908,0.9758101856808782,0.9873349273997852,439.7910085090351
0,rec_grapheme_10000_horizontal_C+FML,51.0,train,0.962499969921876,0.9790625006542968,0.9889236114572484,0.949999970312501,0.9766145840641276,0.9886284725775824,0.9843749692382824,0.9921875002441406,0.9949652779351128,0.937499970703126,0.9643750011132812,0.9823784727728948,0.9187499712890634,0.9556956859083192,0.977166419364343,0.9656249698242196,0.982621528320855,0.990839120656648,1940.599698544089
0,rec_grapheme_10000_horizontal_C+FML,216.0,train,0.9999999687500012,1.0,1.0,0.9999999687500012,1.0,1.0,0.9999999687500012,1.0,1.0,0.9999999687500012,1.0,1.0,0.9999999687500012,1.0,1.0,0.9999999687500012,1.0,1.0,1846.3049340727848
0,rec_grapheme_10000_horizontal_C+FML,51.0,eval,0.9016393257860794,0.9513856372178978,0.975516361417665,0.8831967032131823,0.9497292164868136,0.9736504147129056,0.9303278497883638,0.9685889936179072,0.9803300377003236,0.8032786720639616,0.9073648535766374,0.9530393473930484,0.813524573493349,0.8960154848266408,0.9510676890068748,0.9050546262625416,0.9565679491075396,0.9764989379436314,285.3229207765881
0,rec_grapheme_10000_horizontal_C+FML,216.0,eval,0.9467212920753834,0.9706658215743084,0.9831541659276458,0.9200819483589764,0.960294692460784,0.9788189027672854,0.9528688329330156,0.9763905157062832,0.9849797253489928,0.8586065397826529,0.9338871012767084,0.96260273083833,0.8647540806402852,0.933048726326415,0.9630843966277484,0.9398906911224584,0.969117009913792,0.9823175980146414,522.6816685620915
0,rec_grapheme_10000_horizontal_C+FML,51.0,test,0.9118852272154668,0.9621901842252206,0.9837537409001804,0.8709016214979176,0.9448266339695296,0.9727442758642696,0.9364753906459962,0.9773427340057924,0.9871674150430824,0.7991803114922068,0.91174131718719,0.9550554588965346,0.7807376889193097,0.896689600087352,0.954895265040853,0.9064207464531268,0.9614531840668477,0.9812218106025108,386.46622249921774
0,rec_grapheme_10000_horizontal_C+FML,216.0,test,0.9426229315036284,0.9712431699881864,0.9864298727735228,0.9344262103601186,0.9694021603980172,0.9856438115527496,0.9610655540765256,0.9855874319893284,0.9904599273357484,0.8586065397826529,0.9387978154617934,0.966484517990982,0.8749999820696726,0.9414788263358164,0.9700526938221052,0.9460382319800908,0.975410920791844,0.98751120388734,479.1264401166772
0,rec_grapheme_10000_horizontal_C+FML,56.0,train,0.9656249698242196,0.983437500517578,0.9894097225531684,0.9593749700195324,0.9797135423006184,0.9884114586954752,0.9906249690429698,0.996562500107422,0.996562500107422,0.937499970703126,0.973854167483724,0.9835763894021268,0.9343749708007822,0.9654427094132486,0.9819531255639647,0.9718749696289072,0.986571180975206,0.9914612271186884,2161.9818637868448
0,rec_grapheme_10000_horizontal_C+FML,221.0,train,0.9999999687500012,1.0,1.0,0.9999999687500012,1.0,1.0,0.9999999687500012,1.0,1.0,0.9999999687500012,1.0,1.0,0.9999999687500012,1.0,1.0,0.9999999687500012,1.0,1.0,2029.5648274423345
0,rec_grapheme_10000_horizontal_C+FML,81.0,eval,0.9323770300742412,0.9650468391237474,0.980619796129636,0.8975409652143246,0.9526883303996342,0.976238724573996,0.9426229315036284,0.9739477626988328,0.984404003268675,0.8258196552086137,0.9161641313042088,0.9520009334148478,0.8401639172097558,0.9158510620938664,0.9584081455309286,0.9241803089307314,0.9638943107407382,0.9804208413241025,481.17573664226086
0,rec_grapheme_10000_horizontal_C+FML,56.0,eval,0.9077868666437118,0.95480093769436,0.9764889088866768,0.8893442440708147,0.9501585685467115,0.9732270258760616,0.9344262103601186,0.9671301724143896,0.979307073890945,0.8053278523498392,0.9025468404044852,0.9472319813050952,0.813524573493349,0.901238455055288,0.9526671880633512,0.9105191070248816,0.957363226218487,0.9763410028845612,405.5167551652023
0,rec_grapheme_10000_horizontal_C+FML,221.0,eval,0.9508196526471384,0.972036820765574,0.9836152314919682,0.9323770300742412,0.9683938335906808,0.982087833223328,0.9569671935047708,0.977415105849222,0.9867686922652352,0.8504098186391431,0.9330332761575928,0.96661543784258,0.8934426046425696,0.9476564543643128,0.9722165306239782,0.9467212920753836,0.9726152534018256,0.984157252326844,500.8105043658341
0,rec_grapheme_10000_horizontal_C+FML,81.0,test,0.9323770300742412,0.9672619054327674,0.9856036953249308,0.9098360469295892,0.9596026875309104,0.9805270951167034,0.9385245709318736,0.973824974515036,0.9870779666972704,0.8196721143509813,0.9216993575764184,0.9601393776057828,0.8176229340651039,0.9095384483798716,0.9603337244662292,0.9269125493119014,0.9668965224929046,0.9844029190463016,407.994319231929
0,rec_grapheme_10000_horizontal_C+FML,56.0,test,0.9118852272154668,0.9613705121108695,0.9826836134175554,0.8913934243566922,0.9525476525466752,0.974976418675672,0.9508196526471384,0.9837716305693428,0.9894296450253488,0.8032786720639616,0.912264996593581,0.951283991370384,0.7991803114922068,0.9056441926699244,0.9558195646142448,0.9180327680730992,0.9658965984089626,0.9823632257061922,400.4220834052924
0,rec_grapheme_10000_horizontal_C+FML,221.0,test,0.9385245709318736,0.9698087437880722,0.9855418946496424,0.9385245709318736,0.9710984263013268,0.985442688302469,0.9569671935047708,0.9848393185516272,0.9892564405011852,0.8627049003544078,0.937429255770868,0.9678178404547692,0.87704916235555,0.939429646049939,0.9698401862369032,0.944672111789506,0.9752488295470088,0.9867470078177656,490.76259611679774
0,rec_grapheme_10000_horizontal_C+FML,86.0,train,0.9843749692382824,0.9951041668196614,0.996145833453776,0.9843749692382824,0.9956770834684244,0.9968576389870876,0.9937499689453136,0.9983333333854166,0.998854166702474,0.9906249690429698,0.997291666751302,0.9985763889333767,0.9781249694335948,0.986145833766276,0.993194444657118,0.987499969140626,0.9963715278911676,0.997285879714446,2045.438956618892
0,rec_grapheme_10000_horizontal_C+FML,61.0,train,0.974999969531251,0.985751488540504,0.9932862105272664,0.9687499697265636,0.9868452385063244,0.9916369050232516,0.9937499689453136,0.997291666751302,0.9978125000683594,0.9656249698242196,0.9845312504833984,0.9907986113986544,0.9562499701171884,0.9748363103101748,0.9867311512083023,0.9791666360677094,0.9899627979327102,0.9942452052062924,2134.8093701617245
0,rec_grapheme_10000_horizontal_C+FML,226.0,train,0.9999999687500012,1.0,1.0,0.9999999687500012,1.0,1.0,0.9999999687500012,1.0,1.0,0.9999999687500012,1.0,1.0,0.9999999687500012,1.0,1.0,0.9999999687500012,1.0,1.0,2159.9469218899635
0,rec_grapheme_10000_horizontal_C+FML,86.0,eval,0.9344262103601186,0.9665788453374748,0.9823729837075532,0.899590145500202,0.9544211888080488,0.9761956267346504,0.9467212920753834,0.9758749679676936,0.9853066183945972,0.8278688354944911,0.9145906535846958,0.955803572334236,0.8463114580673882,0.9157486030795726,0.9615315191333316,0.9269125493119014,0.9656250007044056,0.9812917429456004,385.183928066008
0,rec_grapheme_10000_horizontal_C+FML,61.0,eval,0.9098360469295892,0.956454918925104,0.9802148390731412,0.895491784928447,0.9523955903587944,0.9740155265971752,0.9426229315036284,0.9726710908540598,0.983289964779924,0.813524573493349,0.9089578472988732,0.9493597677130502,0.8217212946368587,0.903277064173024,0.9551058752369016,0.9159835877872216,0.960507200045986,0.9791734434834136,491.25169214220574
0,rec_grapheme_10000_horizontal_C+FML,226.0,eval,0.9528688329330156,0.9721425324469882,0.9847130066451169,0.9303278497883638,0.9666373933456428,0.9814251022975384,0.9610655540765256,0.9798058161827458,0.9869638522924616,0.8504098186391431,0.9339700442882798,0.962341975357508,0.8893442440708147,0.9479638314071944,0.9699399346952632,0.9480874122659684,0.9728619139917924,0.9843673204117056,462.2451650444992
0,rec_grapheme_10000_horizontal_C+FML,86.0,test,0.9323770300742412,0.9700966048282312,0.9844235192713976,0.913934407501344,0.9593237713253324,0.9783469949792284,0.9487704723612608,0.9801969494039788,0.987562614098216,0.8299180157803686,0.9267596944490436,0.961135506911418,0.8299180157803686,0.9163300173273512,0.95947718879118,0.9316939699789488,0.9698724418525142,0.9834443761162808,431.9920817491424
0,rec_grapheme_10000_horizontal_C+FML,61.0,test,0.9159835877872216,0.9612420317596124,0.9812215395469176,0.899590145500202,0.9547277526841502,0.9782380306306936,0.9549180132188932,0.9826559657470316,0.989452413695192,0.7991803114922068,0.91248048579031,0.9556059728066691,0.813524573493349,0.9101288074622316,0.958765938914177,0.923497248835439,0.9662085833969312,0.9829706612909342,503.5524648271166
0,rec_grapheme_10000_horizontal_C+FML,226.0,test,0.9467212920753834,0.972931304223695,0.9877195552867772,0.9282786695024864,0.9667723790311412,0.9835832469319504,0.963114734362403,0.9868624775005412,0.99121129344057,0.8647540806402852,0.9379415508423374,0.9667249443023014,0.8831967032131823,0.9401419801493154,0.9713499658919742,0.9460382319800908,0.9755220535851258,0.9875046985530992,507.5072106417299
0,rec_grapheme_10000_horizontal_C+FML,91.0,train,0.9968749688476573,0.9993750000195312,0.9993750000195312,0.9968749688476573,0.9989583333658856,0.999305555577257,0.9906249690429698,0.997291666751302,0.997291666751302,0.9906249690429698,0.9982291667220052,0.9990625000292968,0.9812499693359386,0.9895833336588542,0.9937847224164496,0.994791635579428,0.9985416667122397,0.9986574074493634,1967.119615032484
0,rec_grapheme_10000_horizontal_C+FML,66.0,train,0.9781249694335948,0.9903409093927557,0.9932575759682764,0.9718749696289072,0.9860639885307384,0.9924528772199744,0.9937499689453136,0.997291666751302,0.9983333333854166,0.9656249698242196,0.9859375004394532,0.9907986113986544,0.9531249702148448,0.9725520841910807,0.9855381948963758,0.9812499693359386,0.991232188224932,0.9946812621912224,1790.5600057204972
0,rec_grapheme_10000_horizontal_C+FML,231.0,train,0.9999999687500012,1.0,1.0,0.9999999687500012,1.0,1.0,0.9999999687500012,1.0,1.0,0.9999999687500012,1.0,1.0,0.9999999687500012,1.0,1.0,0.9999999687500012,1.0,1.0,2101.136411240841
0,rec_grapheme_10000_horizontal_C+FML,91.0,eval,0.9262294892166087,0.961956805359329,0.9800050420438728,0.9077868666437118,0.9569249293240076,0.975523679918686,0.9426229315036284,0.9747316554748588,0.9862157388547604,0.8381147369238784,0.916142175801146,0.9526799276762395,0.8442622777815108,0.91262604264395,0.9588941482098412,0.9255464291213163,0.9645377967193984,0.9805814869391064,199.1293635557577
0,rec_grapheme_10000_horizontal_C+FML,66.0,eval,0.9118852272154668,0.9559198551837916,0.9768813973858764,0.899590145500202,0.9514872830654116,0.9739030385259264,0.9323770300742412,0.9692980750501632,0.9806341620760846,0.8299180157803686,0.9177156535206588,0.9531347589619146,0.8299180157803686,0.9045797573547604,0.952942309490622,0.9146174675966366,0.9589017377664556,0.9771395326626292,393.0758438944114
0,rec_grapheme_10000_horizontal_C+FML,231.0,eval,0.944672111789506,0.9705568572257736,0.9829159080610737,0.9200819483589764,0.9628073778113242,0.9803720513172958,0.9610655540765256,0.979350442785884,0.9860856321699428,0.8606557200685304,0.9381708638743286,0.9641824428364903,0.8749999820696726,0.941372301487622,0.967690173270292,0.941939871408336,0.9709048926076608,0.983124530516104,531.354819845893
0,rec_grapheme_10000_horizontal_C+FML,91.0,test,0.9303278497883638,0.968662178628117,0.9833685709020016,0.9077868666437118,0.95804872581412,0.9774476325204264,0.944672111789506,0.979866803691254,0.9875891775463664,0.831967196066246,0.9262978157179408,0.9598550402883378,0.8237704749227363,0.9152444396759044,0.9569002632650112,0.927595609407194,0.968859236044497,0.9828017936562649,466.4211146011699
0,rec_grapheme_10000_horizontal_C+FML,66.0,test,0.9282786695024864,0.9682604742387424,0.9835382517034512,0.8975409652143246,0.9571664398577004,0.9783868401514536,0.9487704723612608,0.9815516852596422,0.988234289858587,0.8217212946368587,0.922849175403494,0.9578213101712824,0.809426212921594,0.910649234201502,0.9580601101490416,0.9248633690260238,0.9689928664520284,0.983386460571164,429.3724767621806
0,rec_grapheme_10000_horizontal_C+FML,231.0,test,0.944672111789506,0.9722677601311251,0.9868283244957766,0.9323770300742412,0.9683775702550784,0.9846929485312076,0.9651639146482804,0.9883196723704986,0.9923269582628812,0.8668032609261628,0.9368315781874872,0.9692845222704946,0.87704916235555,0.939171059013864,0.969919876581354,0.947404352170676,0.9763216675855674,0.987949410429955,541.7470865121857
0,rec_grapheme_10000_horizontal_C+FML,96.0,train,0.9999999687500012,1.0,1.0,0.9906249690429698,0.9983035714815848,0.9991369047888764,0.9968749688476573,0.9993750000195312,0.9993750000195312,0.9906249690429698,0.9978125000683594,0.9982291667220052,0.9906249690429698,0.9966666667708334,0.9984722222699652,0.9958333022135428,0.999226190500372,0.9995039682694692,1973.308630341256
0,rec_grapheme_10000_horizontal_C+FML,71.0,train,0.9812499693359386,0.9915104169319662,0.994427083507487,0.9843749692382824,0.9920833335807292,0.995659722357856,0.9937499689453136,0.9978125000683594,0.9978125000683594,0.9718749696289072,0.988854167014974,0.991597222484809,0.9687499697265636,0.982500000546875,0.9893171299634692,0.9864583025065116,0.9938020835270184,0.9959664353112342,1940.827110010638
0,rec_grapheme_10000_horizontal_C+FML,241.0,test,0.9487704723612608,0.9733606562835933,0.9875607167090624,0.9303278497883638,0.9678002218412004,0.9837816596262974,0.9651639146482804,0.9876024592704414,0.991905737870784,0.8749999820696726,0.9429620425427372,0.9683263407479314,0.8811475229273049,0.9422204344392768,0.9704763537145426,0.9480874122659684,0.9762544457984116,0.987749371402048,211.1008767097668
0,rec_grapheme_10000_horizontal_C+FML,236.0,train,0.9999999687500012,1.0,1.0,0.9999999687500012,1.0,1.0,0.9999999687500012,1.0,1.0,0.9999999687500012,1.0,1.0,0.9999999687500012,1.0,1.0,0.9999999687500012,1.0,1.0,1314.5791113036207
0,rec_grapheme_10000_horizontal_C+FML,96.0,eval,0.9159835877872216,0.9609322152163904,0.9777363067273656,0.8975409652143246,0.955693794818921,0.9765154723348268,0.9344262103601186,0.9731028824142982,0.9832387352727772,0.8381147369238784,0.92193354960909,0.9572379985343502,0.8217212946368587,0.9043756524929528,0.950911832040687,0.9159835877872216,0.96324296414987,0.9791635047783231,336.57234657537987
0,rec_grapheme_10000_horizontal_C+FML,71.0,eval,0.9200819483589764,0.9610314215635638,0.9807938138205796,0.8893442440708147,0.951062810006194,0.9717237515552316,0.9385245709318736,0.9689484133347156,0.9814798555273992,0.813524573493349,0.9070940690388608,0.9494530108371696,0.8217212946368587,0.907325008404412,0.9548478303120131,0.9159835877872216,0.9603475483014912,0.97799914030107,420.2725421198999
0,rec_grapheme_10000_horizontal_C+FML,236.0,eval,0.9467212920753834,0.970434882208757,0.984086868224432,0.9241803089307314,0.9639051529644728,0.981013097795616,0.9610655540765256,0.9794642861350996,0.9865084788956,0.8545081792108981,0.9367364376742144,0.9663091450220715,0.8709016214979176,0.9413381484828574,0.9687158476356044,0.9439890516942137,0.9712681071027764,0.9838694816385494,463.247600818632
0,rec_grapheme_10000_horizontal_C+FML,96.0,test,0.9282786695024864,0.966225930954907,0.9824274658818208,0.899590145500202,0.9551945104159336,0.9784451171040282,0.9426229315036284,0.9775362676994584,0.9877631952373098,0.8299180157803686,0.92451941996984,0.9589760069990388,0.8237704749227363,0.9119096427106728,0.95861658728223,0.923497248835439,0.966318903023433,0.9828785927410528,540.3933427953292
