,work_id,version,task,first_acc,first_C_NED,first_G_NED,character_acc,character_C_NED,character_G_NED,grapheme_acc,grapheme_C_NED,grapheme_G_NED,fps
0,rec_grapheme_10000_horizontal_C+F,136.0,eval,0.9282786695024864,0.961462399957022,0.9782147198496636,0.809426212921594,0.9086415254214104,0.9489331262090858,0.9282786695024864,0.961462399957022,0.9782147198496636,405.528203776592
0,rec_grapheme_10000_horizontal_C+F,16.0,train,0.5281249834960943,0.7789099771471584,0.8759288233216687,0.0,0.1045970021876927,0.3878522016693015,0.5281249834960943,0.7789099771471584,0.8759288233216687,1751.8018857340144
0,rec_grapheme_10000_horizontal_C+F,136.0,test,0.9323770300742412,0.967827869511724,0.9841681849024432,0.8196721143509813,0.9193428002476592,0.9619776766400184,0.9323770300742412,0.967827869511724,0.9841681849024432,363.5602117476392
0,rec_grapheme_10000_horizontal_C+F,16.0,test,0.5409835954716476,0.7698876250641035,0.8760262190379742,0.0020491802858774,0.1064004541688684,0.384608933592344,0.5409835954716476,0.7698876250641035,0.8760262190379742,421.4906886351173
0,rec_grapheme_10000_horizontal_C+F,141.0,train,0.9999999687500012,1.0,1.0,0.987499969140626,0.9946875001660156,0.9982291667220052,0.9999999687500012,1.0,1.0,2266.6566960455475
0,rec_grapheme_10000_horizontal_C+F,141.0,eval,0.9303278497883638,0.9612591082619946,0.9787392124228348,0.8237704749227363,0.9175082959917308,0.9529279435441732,0.9303278497883638,0.9612591082619946,0.9787392124228348,354.28961338519633
0,rec_grapheme_10000_horizontal_C+F,21.0,train,0.646874979785157,0.8419233680351328,0.9219903298187546,0.0593749981445313,0.346489355739668,0.6005121652617724,0.646874979785157,0.8419233680351328,0.9219903298187546,1900.958148979856
0,rec_grapheme_10000_horizontal_C+F,141.0,test,0.9303278497883638,0.9688809204919666,0.9846064817969225,0.8053278523498392,0.917487153655448,0.9567636512459524,0.9303278497883638,0.9688809204919666,0.9846064817969225,457.16278785870617
0,rec_grapheme_10000_horizontal_C+F,21.0,eval,0.6311475280502556,0.8211138795439192,0.9134533043149152,0.0573770480045686,0.3491949782073629,0.5962545620075339,0.6311475280502556,0.8211138795439192,0.9134533043149152,399.83401513406005
0,rec_grapheme_10000_horizontal_C+F,21.0,test,0.6229508069067458,0.8212220307256739,0.912302402265466,0.0614754085763235,0.3247454926297921,0.5857159205373068,0.6229508069067458,0.8212220307256739,0.912302402265466,399.7206161121858
0,rec_grapheme_10000_horizontal_C+F,146.0,train,0.9999999687500012,1.0,1.0,0.9937499689453136,0.9985937500439452,0.9990104166975912,0.9999999687500012,1.0,1.0,2156.1363438916724
0,rec_grapheme_10000_horizontal_C+F,146.0,eval,0.940573751217751,0.9664349148173954,0.9830408646896172,0.8381147369238784,0.9247227116648676,0.9569552875504652,0.940573751217751,0.9664349148173954,0.9830408646896172,448.5252939130204
0,rec_grapheme_10000_horizontal_C+F,26.0,train,0.7656249760742195,0.8943861640147182,0.9514769360401552,0.1968749938476564,0.5749838922500072,0.767162292329088,0.7656249760742195,0.8943861640147182,0.9514769360401552,2018.303565333
0,rec_grapheme_10000_horizontal_C+F,146.0,test,0.9323770300742412,0.9688557123217832,0.986324703203295,0.8401639172097558,0.9272101888452244,0.9630795176270678,0.9323770300742412,0.9688557123217832,0.986324703203295,468.8836002016255
0,rec_grapheme_10000_horizontal_C+F,26.0,eval,0.7438524437735156,0.8742632734586956,0.9372235245755004,0.2131147497312551,0.552013410168864,0.7380307322309165,0.7438524437735156,0.8742632734586956,0.9372235245755004,403.03412540678846
0,rec_grapheme_10000_horizontal_C+F,26.0,test,0.7377049029158832,0.8772931328813858,0.9389135562001624,0.2008196680159904,0.5314280931303768,0.7330433093129081,0.7377049029158832,0.8772931328813858,0.9389135562001624,460.63862465955685
0,rec_grapheme_10000_horizontal_C+F,1.0,eval,0.0,0.1097493325335008,0.4083289144624714,0.0,0.0261813271536057,0.1527715847807691,0.0,0.1097493325335008,0.4083289144624714,424.9665239001521
0,rec_grapheme_10000_horizontal_C+F,151.0,train,0.9999999687500012,1.0,1.0,0.9937499689453136,0.9983333333854166,0.9987500000390624,0.9999999687500012,1.0,1.0,2163.266563952477
0,rec_grapheme_10000_horizontal_C+F,1.0,test,0.0,0.1037748864843989,0.4092206089804208,0.0,0.0233656561666109,0.1486022026794724,0.0,0.1037748864843989,0.4092206089804208,461.84626897324944
0,rec_grapheme_10000_horizontal_C+F,151.0,eval,0.9426229315036284,0.9674830867969572,0.9821461101759026,0.8299180157803686,0.9184385587881768,0.9569579981063988,0.9426229315036284,0.9674830867969572,0.9821461101759026,506.1139540249192
0,rec_grapheme_10000_horizontal_C+F,31.0,train,0.8437499736328133,0.9341629484859792,0.968520586301192,0.4249999867187504,0.7228311098520039,0.8594680103440056,0.8437499736328133,0.9341629484859792,0.968520586301192,1997.3235233157168
0,rec_grapheme_10000_horizontal_C+F,151.0,test,0.9241803089307314,0.9633709023899404,0.9830240592428282,0.8401639172097558,0.925648908627413,0.9616822260432452,0.9241803089307314,0.9633709023899404,0.9830240592428282,453.58209257054153
0,rec_grapheme_10000_horizontal_C+F,31.0,eval,0.7704917874899224,0.8927359832024567,0.948059514031654,0.3586065500285543,0.6875471700769348,0.8274826017657415,0.7704917874899224,0.8927359832024567,0.948059514031654,431.62381596334615
0,rec_grapheme_10000_horizontal_C+F,6.0,train,0.0156249995117187,0.2146255205746984,0.639174118418666,0.0,0.0762264673599858,0.2480608024182543,0.0156249995117187,0.2146255205746984,0.639174118418666,1916.3815271514825
0,rec_grapheme_10000_horizontal_C+F,6.0,eval,0.0040983605717549,0.2071192915533053,0.6204942505558355,0.0,0.0723971460160377,0.2440195926052403,0.0040983605717549,0.2071192915533053,0.6204942505558355,494.6806810530392
0,rec_grapheme_10000_horizontal_C+F,156.0,train,0.9999999687500012,1.0,1.0,0.9937499689453136,0.9987500000390624,0.9991666666927084,0.9999999687500012,1.0,1.0,2424.248764573103
0,rec_grapheme_10000_horizontal_C+F,6.0,test,0.0040983605717549,0.2037893735887542,0.6593408539752555,0.0020491802858774,0.0729101803300342,0.2464484781810757,0.0040983605717549,0.2037893735887542,0.6593408539752555,443.93982966181625
0,rec_grapheme_10000_horizontal_C+F,156.0,eval,0.9303278497883638,0.962724434799753,0.97912329819864,0.8381147369238784,0.9226247413721836,0.956536777714302,0.9303278497883638,0.962724434799753,0.97912329819864,483.20873426920497
0,rec_grapheme_10000_horizontal_C+F,156.0,test,0.9344262103601186,0.9675944906458324,0.9843939742117204,0.831967196066246,0.926446625238701,0.9628268938140468,0.9344262103601186,0.9675944906458324,0.9843939742117204,473.8843031044403
0,rec_grapheme_10000_horizontal_C+F,11.0,train,0.2249999929687502,0.5291381595557025,0.6956746126847715,0.0,0.0382899606089939,0.269005892552561,0.2249999929687502,0.5291381595557025,0.6956746126847715,2358.905269456852
0,rec_grapheme_10000_horizontal_C+F,161.0,train,0.9968749688476573,0.999218750024414,0.999218750024414,0.9906249690429698,0.997291666751302,0.9980555556163194,0.9968749688476573,0.999218750024414,0.999218750024414,2573.328606089693
0,rec_grapheme_10000_horizontal_C+F,161.0,eval,0.9303278497883638,0.9617258659937776,0.9808613066633288,0.8299180157803686,0.920279568378346,0.9563687232464124,0.9303278497883638,0.9617258659937776,0.9808613066633288,551.0949096921555
0,rec_grapheme_10000_horizontal_C+F,161.0,test,0.9426229315036284,0.9695241354150336,0.9853711296258192,0.8483606383532657,0.9297423901984871,0.963113399576239,0.9426229315036284,0.9695241354150336,0.9853711296258192,558.1865283181278
0,rec_grapheme_10000_horizontal_C+F,166.0,train,0.9999999687500012,1.0,1.0,0.9999999687500012,1.0,1.0,0.9999999687500012,1.0,1.0,2540.0610094299896
0,rec_grapheme_10000_horizontal_C+F,166.0,eval,0.9364753906459962,0.9651379138031198,0.9820853937229878,0.836065556638001,0.9175619649992182,0.959225107089346,0.9364753906459962,0.9651379138031198,0.9820853937229878,572.2634174720615
0,rec_grapheme_10000_horizontal_C+F,166.0,test,0.940573751217751,0.9690459933483287,0.9860238314946544,0.8483606383532657,0.9299326712250332,0.9657011673261428,0.940573751217751,0.9690459933483287,0.9860238314946544,501.26058976670726
0,rec_grapheme_10000_horizontal_C+F,171.0,train,0.9999999687500012,1.0,1.0,0.9999999687500012,1.0,1.0,0.9999999687500012,1.0,1.0,2212.1637773888046
0,rec_grapheme_10000_horizontal_C+F,171.0,eval,0.9344262103601186,0.9657640522238046,0.980581035179784,0.8381147369238784,0.9193606899168216,0.9586754063459916,0.9344262103601186,0.9657640522238046,0.980581035179784,545.9272600095354
0,rec_grapheme_10000_horizontal_C+F,171.0,test,0.9426229315036284,0.971314728664836,0.9862639867503802,0.8504098186391431,0.9323428975612794,0.965086142184786,0.9426229315036284,0.971314728664836,0.9862639867503802,455.8686663003896
0,rec_grapheme_10000_horizontal_C+F,176.0,train,0.9999999687500012,1.0,1.0,0.9968749688476573,0.998437500048828,0.998437500048828,0.9999999687500012,1.0,1.0,2071.198715051132
0,rec_grapheme_10000_horizontal_C+F,176.0,eval,0.9364753906459962,0.9651867038099264,0.9827012320311244,0.8381147369238784,0.919969751835124,0.9592920578209084,0.9364753906459962,0.9651867038099264,0.9827012320311244,562.1744091397519
0,rec_grapheme_10000_horizontal_C+F,176.0,test,0.9385245709318736,0.9703438075293846,0.9851206742575452,0.8463114580673882,0.930877571023521,0.963770438334568,0.9385245709318736,0.9703438075293846,0.9851206742575452,571.8814777687985
0,rec_grapheme_10000_horizontal_C+F,181.0,train,0.9999999687500012,1.0,1.0,0.9999999687500012,1.0,1.0,0.9999999687500012,1.0,1.0,2360.474762084316
0,rec_grapheme_10000_horizontal_C+F,186.0,train,0.9999999687500012,1.0,1.0,0.9999999687500012,1.0,1.0,0.9999999687500012,1.0,1.0,2662.559064502706
0,rec_grapheme_10000_horizontal_C+F,181.0,eval,0.944672111789506,0.9668114110365864,0.983640710717745,0.8442622777815108,0.9235127194960638,0.9620950437119478,0.944672111789506,0.9668114110365864,0.983640710717745,554.5239742182229
0,rec_grapheme_10000_horizontal_C+F,186.0,eval,0.9344262103601186,0.962673205292606,0.9822455875786694,0.8504098186391431,0.929193502621913,0.9603361639665696,0.9344262103601186,0.962673205292606,0.9822455875786694,203.13045216689952
0,rec_grapheme_10000_horizontal_C+F,181.0,test,0.940573751217751,0.97060564723258,0.9853066183945972,0.8422130974956333,0.9276590569078452,0.9644944278244594,0.940573751217751,0.97060564723258,0.9853066183945972,588.6946536953632
0,rec_grapheme_10000_horizontal_C+F,186.0,test,0.9385245709318736,0.9716586982128228,0.985460306916038,0.8401639172097558,0.9289593105892412,0.9658635296265714,0.9385245709318736,0.9716586982128228,0.985460306916038,461.4166378256333
0,rec_grapheme_10000_horizontal_C+F,191.0,train,0.9999999687500012,1.0,1.0,0.9968749688476573,0.9993750000195312,0.9997916666731772,0.9999999687500012,1.0,1.0,2333.7492491953626
0,rec_grapheme_10000_horizontal_C+F,1.0,train,0.0,0.1151575177306919,0.415092610870949,0.0,0.0232521538231004,0.148697572452128,0.0,0.1151575177306919,0.415092610870949,2452.644233527845
0,rec_grapheme_10000_horizontal_C+F,191.0,eval,0.9364753906459962,0.9677075208282676,0.9801749939009158,0.8504098186391431,0.9296944133584608,0.9616721969862906,0.9364753906459962,0.9677075208282676,0.9801749939009158,538.7832909642802
0,rec_grapheme_10000_horizontal_C+F,191.0,test,0.9385245709318736,0.9690061481761036,0.985775273515534,0.8422130974956333,0.9300034167349028,0.9641298580513766,0.9385245709318736,0.9690061481761036,0.985775273515534,595.4539801666015
0,rec_grapheme_10000_horizontal_C+F,196.0,train,0.9999999687500012,1.0,1.0,0.9999999687500012,1.0,1.0,0.9999999687500012,1.0,1.0,2762.9014159008143
0,rec_grapheme_10000_horizontal_C+F,196.0,eval,0.9364753906459962,0.9659323777472874,0.98047776299871,0.8442622777815108,0.92540577176016,0.963888347517684,0.9364753906459962,0.9659323777472874,0.98047776299871,605.1574608313747
0,rec_grapheme_10000_horizontal_C+F,196.0,test,0.9467212920753834,0.9720433260998147,0.9876170962724834,0.8422130974956333,0.927783471425202,0.9690630698507112,0.9467212920753834,0.9720433260998147,0.9876170962724834,593.8039617756142
